B2783	13 00 43.59	+56 21 58.8	 4.93	 0.368	 40.06	  108.4	     2.7
B2784	13 01 09.62	+17 07 23.5	 5.97	 0.971	  8.14	   -9.0	   -23.0
B2785	13 02 10.76	+10 57 32.8	 2.85	 0.934	 31.90	 -275.1	    20.0
B2786	13 02 15.78	-71 32 55.7	 3.61	 1.190	 35.91	  263.6	   -23.3
B2787	13 03 05.36	-71 28 32.6	 5.93	 0.002	  2.07	  -11.2	    -2.4
B2788	13 03 33.35	-49 31 38.1	 4.83	 0.029	 14.97	  -46.6	   -11.2
B2789	13 03 46.03	-20 35 00.6	 5.58	 0.554	 34.89	  142.1	     5.1
B2790	13 05 44.46	+35 47 55.9	 5.20	-0.059	 11.55	  -36.8	    19.3
B2791	13 05 52.28	+45 16 06.6	 5.64	 1.135	  6.75	  -14.5	    24.6
B2792	13 06 16.73	-48 27 47.7	 4.71	-0.148	  7.88	  -29.7	   -14.7
B2793	13 06 21.28	+21 09 12.6	 6.00	 0.393	 20.03	  -69.1	   -46.5
B2794	13 06 22.58	+22 36 58.6	 5.53	 1.461	  5.70	   29.8	   -42.7
B2795	13 06 35.05	-41 35 18.3	 5.59	 1.050	  9.62	   44.3	   -14.6
B2796	13 06 54.23	-35 51 42.6	 5.63	 0.050	 14.22	   34.8	   -86.4
B2797	13 06 54.66	-49 54 22.4	 4.27	-0.182	  7.92	  -26.2	   -12.4
B2798	13 07 10.71	+27 37 29.7	 4.80	 1.482	 10.75	   33.3	   -68.2
B2799	13 07 24.31	-59 51 37.8	 5.98	 0.435	  2.64	  -11.8	    -8.1
B2800	13 07 38.32	-53 27 35.0	 5.70	-0.061	 10.06	  -36.9	   -20.4
B2801	13 07 53.80	-10 44 25.4	 5.15	 1.138	 10.66	   16.0	    -9.4
B2802	13 08 07.16	-65 18 21.7	 5.44	-0.033	  0.03	   -5.3	    -2.2
B2803	13 08 32.49	-08 59 03.2	 5.57	 1.178	  8.78	  -36.2	   -64.2
B2804	13 09 03.28	-23 07 04.7	 4.94	 1.048	 14.14	  -20.0	   -39.9
B2805	13 09 12.42	+10 01 20.9	 5.79	 1.025	  9.27	   22.8	     0.2
B2806	13 09 45.29	-10 19 45.5	 5.95	 1.490	  4.97	  -15.0	    -7.3
B2807	13 09 47.89	+16 50 55.1	 5.91	 1.450	  4.45	  -65.6	   -15.4
B2808	13 09 57.01	-05 32 20.1	 4.38	-0.008	  7.86	  -35.1	   -32.8
B2809	13 09 59.55	+17 31 44.8	 4.32	 0.455	 69.81	 -445.9	   129.7
B2810	13 10 03.27	+38 29 55.9	 5.91	 0.294	 16.12	  -71.1	    44.9
B2811	13 11 08.94	-42 13 58.2	 5.78	 0.521	 10.89	  -76.7	   -26.1
B2812	13 11 23.31	-43 22 06.6	 5.24	 1.049	 14.76	 -114.5	   -19.7
B2813	13 11 51.38	-69 56 31.3	 5.92	 0.415	 22.67	   35.0	     1.3
B2814	13 11 52.92	+27 52 33.7	 4.23	 0.572	109.23	 -801.9	   882.7
B2815	13 12 03.47	-37 48 11.3	 4.85	 0.693	 48.83	 -382.4	    47.0
B2816	13 12 03.48	-16 11 52.5	 5.04	 0.460	 30.72	   96.2	  -287.2
B2817	13 12 17.63	-59 55 13.9	 4.58	-0.073	  9.42	  -28.5	   -17.5
B2818	13 12 32.95	+11 33 22.2	 5.76	 1.499	  4.02	  -50.7	   -30.6
B2819	13 12 48.77	-66 13 36.4	 5.91	 0.048	 11.45	   25.3	     7.8
B2820	13 13 23.38	-50 41 59.2	 5.90	-0.011	  9.92	  -33.6	   -17.7
B2821	13 13 42.98	+40 09 10.3	 4.94	 1.061	  6.24	  -52.2	    15.5
B2822	13 14 10.97	-19 55 52.8	 5.31	 0.862	 25.89	 -120.2	   159.7
B2823	13 14 12.15	-58 41 02.1	 5.91	 1.084	  9.49	  -55.3	   -11.7
B2824	13 14 15.43	-59 06 10.3	 4.90	 0.489	 55.49	 -249.6	  -154.6
B2825	13 14 17.36	-78 26 50.8	 5.84	 1.040	  1.75	   -8.4	    -3.7
B2826	13 14 31.24	+11 19 54.4	 5.64	 1.514	  6.43	   68.5	   -52.8
B2827	13 14 43.36	-48 57 24.5	 5.84	 1.061	 12.58	 -108.7	   -89.5
B2828	13 15 15.00	-67 53 40.4	 4.79	-0.078	  8.04	  -36.9	   -10.6
B2829	13 15 32.05	+40 51 18.6	 5.77	 0.198	 13.32	 -120.3	    11.1
B2830	13 15 58.58	-19 56 34.2	 5.21	 1.011	 25.68	  304.7	  -115.4
B2831	13 16 46.71	+09 25 25.3	 5.19	 0.585	 55.71	 -334.5	   190.7
B2832	13 16 53.11	-31 30 21.9	 5.10	 0.959	 13.21	   34.6	   -49.3
B2833	13 17 13.03	-66 47 00.3	 4.86	 1.480	  2.75	  -15.3	    -6.3
B2834	13 17 13.92	-43 58 46.0	 5.82	 0.187	 17.12	   -4.0	   -15.5
B2835	13 17 15.62	+13 40 32.3	 5.33	 1.304	 10.94	    8.1	    42.9
B2836	13 17 32.64	+40 34 21.2	 4.72	 0.306	 11.39	 -125.7	    18.4
B2837	13 17 36.29	+05 28 11.4	 4.78	 1.638	  6.03	   -7.2	    10.0
B2838	13 18 14.54	+49 40 55.3	 5.14	-0.049	 11.85	  -33.3	    19.4
B2839	13 18 24.97	-18 18 31.0	 4.74	 0.709	117.30	-1069.9	 -1063.8
B2840	13 18 27.71	+34 05 53.9	 5.81	 1.366	  6.47	   29.2	     4.5
B2841	13 18 55.25	-23 10 17.1	 2.99	 0.920	 24.69	   68.4	   -41.1
B2842	13 20 19.00	+40 09 02.0	 5.60	 1.204	  4.98	  -58.0	    -3.3
B2843	13 20 36.07	-36 42 43.5	 2.75	 0.068	 55.64	 -340.8	   -88.0
B2844	13 20 37.85	-52 44 52.0	 5.47	-0.125	  8.24	  -30.7	   -16.5
B2846	13 20 57.76	-46 52 48.2	 5.76	 1.106	  8.64	  -74.1	    20.8
B2847	13 21 41.68	+02 05 14.5	 5.69	 0.045	 15.32	  -61.3	   -52.4
B2848	13 22 09.73	+05 09 17.5	 5.89	 0.109	 15.70	  -69.0	   -35.5
B2849	13 22 16.29	-52 10 58.6	 5.81	 0.072	  0.63	   -4.5	    -1.9
B2850	13 22 37.98	-60 59 18.1	 4.52	-0.141	  9.20	  -35.5	   -15.2
B2851	13 23 01.15	-17 44 06.7	 5.36	 0.987	 10.20	  -50.1	   -28.7
B2852	13 23 18.91	-04 55 27.8	 5.88	 1.431	  2.81	  -19.5	   -16.1
B2853	13 23 55.42	+54 55 31.5	 2.23	 0.057	 41.73	  121.2	   -22.0
B2854	13 24 00.44	-64 32 08.2	 4.52	 0.822	 12.69	   29.1	   -21.0
B2855	13 24 33.14	-05 09 50.1	 5.76	 0.415	 33.23	  157.7	   -36.2
B2856	13 25 06.68	+23 51 16.0	 5.75	 0.090	 12.82	   -9.9	    -8.1
B2857	13 25 07.36	-74 53 15.0	 5.04	 1.110	 14.51	 -108.3	  -132.1
B2858	13 25 11.60	-11 09 40.5	 0.98	-0.235	 12.44	  -42.5	   -31.7
B2859	13 25 13.42	+54 59 16.8	 3.99	 0.169	 40.19	  120.3	   -16.9
B2860	13 25 14.14	-64 29 06.3	 5.32	 0.411	 25.45	 -154.3	   -21.4
B2861	13 25 50.40	-70 37 38.1	 5.65	-0.018	  7.03	  -55.5	     1.1
B2862	13 26 07.64	-39 45 17.9	 5.11	 1.181	 15.73	  168.3	   -58.6
B2863	13 26 08.02	+72 23 29.4	 5.82	 1.652	  3.23	   22.6	    -9.2
B2864	13 26 11.48	-01 11 32.9	 5.97	 0.183	 13.30	 -114.6	     5.2
B2865	13 26 16.58	+46 01 41.2	 5.88	 0.985	  9.13	   30.2	   -20.0
B2866	13 26 43.24	-12 42 27.4	 5.27	 1.477	  6.46	 -128.6	   -21.2
B2867	13 26 56.12	-41 29 51.2	 5.69	 1.477	  1.62	   -9.7	     1.1
B2868	13 26 57.22	+78 38 37.7	 5.74	 0.769	 11.15	 -140.3	    30.3
B2869	13 27 27.24	-15 58 25.1	 4.76	 1.096	 12.63	 -122.1	    21.6
B2870	13 28 25.95	+13 46 48.7	 4.97	 0.714	 55.22	 -234.8	  -576.2
B2871	13 28 27.18	+59 56 44.5	 5.40	-0.010	 13.79	  -78.0	    34.5
B2872	13 29 13.04	+10 49 06.2	 5.65	 1.052	 11.99	  -60.3	   -35.5
B2873	13 29 25.26	-51 09 54.4	 5.04	 0.059	  6.47	   -1.5	    -7.8
B2874	13 31 02.67	-39 24 26.2	 3.90	 1.186	  2.60	  -15.7	   -11.2
B2875	13 31 57.95	-06 15 20.6	 4.68	 1.606	  7.55	 -103.8	   -43.4
B2876	13 32 35.96	-28 41 33.8	 5.69	 0.037	 15.25	  -95.6	   -22.2
B2877	13 32 51.69	-15 21 46.8	 5.52	 1.228	  4.94	  -77.2	     0.3
B2878	13 32 58.09	-10 09 53.7	 5.21	 0.964	 12.36	  -30.7	   -38.0
B2879	13 34 07.33	+55 20 54.4	 5.60	-0.014	 11.77	  -18.7	    -6.6
B2880	13 34 07.91	+03 39 32.5	 4.92	 0.029	 17.79	   43.9	   -24.0
B2881	13 34 27.37	+49 00 57.3	 4.68	 0.132	 17.12	 -128.3	    27.4
B2882	13 34 40.48	-13 12 51.5	 5.92	 0.020	  6.43	  -48.0	    -7.3
B2883	13 34 41.75	-00 35 45.4	 3.38	 0.114	 44.55	 -278.9	    48.6
B2884	13 34 47.75	+37 10 56.8	 4.91	 0.404	 22.46	   84.7	    -9.8
B2885	13 35 31.29	-05 23 47.0	 5.70	 0.950	  8.80	   15.5	    82.5
B2886	13 36 48.51	-26 29 42.8	 5.73	 0.220	  8.44	  -92.7	    15.4
B2887	13 36 59.10	+24 36 47.9	 5.72	 1.593	  6.45	  -25.9	    -2.3
B2888	13 37 06.05	-44 08 35.4	 5.96	 0.936	  8.66	  -51.0	   -14.3
B2889	13 37 11.05	+71 14 32.2	 5.50	 1.219	  8.14	  -36.3	    -6.0
B2890	13 37 12.20	-61 41 29.7	 5.63	 0.493	 28.18	  149.8	  -116.8
B2891	13 37 23.50	-46 25 40.2	 5.91	-0.110	  8.37	  -28.2	   -16.0
B2892	13 37 27.70	+36 17 41.4	 4.82	 0.239	 17.01	  -94.8	    23.6
B2893	13 38 42.13	-29 33 38.4	 5.81	 0.431	 20.42	  -86.6	   -77.2
B2894	13 38 48.96	-57 37 21.7	 6.00	 1.138	  2.64	  -11.5	    -6.1
B2895	13 39 30.58	+52 55 15.9	 5.46	 0.113	 19.27	 -136.1	    56.4
B2896	13 39 34.68	+10 44 46.7	 5.57	 0.348	 18.68	 -113.4	   -13.4
B2897	13 39 48.59	-40 03 05.7	 5.61	 1.301	  6.25	  -47.4	   -55.0
B2898	13 39 53.27	-53 27 58.9	 2.29	-0.171	  8.68	  -14.6	   -12.8
B2899	13 39 59.90	-49 57 00.0	 5.74	 1.496	  6.00	  -99.4	    18.7
B2900	13 40 10.80	-64 34 35.6	 5.79	 0.401	 14.44	  -69.6	     0.5
B2901	13 40 40.50	+19 57 20.4	 5.73	 0.017	 10.77	  -46.5	    23.2
B2902	13 40 44.29	+54 40 54.0	 4.63	 1.630	  5.94	  -19.1	   -11.4
B2903	13 40 56.18	-85 47 09.6	 5.56	 0.183	 12.71	  -87.7	   -21.0
B2904	13 41 02.36	+22 29 45.0	 5.63	 1.009	 10.13	  -15.3	   -26.3
B2905	13 41 29.82	+64 49 20.8	 5.85	 0.073	 14.74	   55.0	   -11.7
B2906	13 41 36.83	-08 42 11.1	 5.03	 1.623	  7.13	  -91.7	    40.3
B2907	13 41 44.81	-54 33 33.7	 4.99	-0.055	 12.05	  -43.6	   -24.6
B2908	13 42 01.12	-58 47 13.4	 5.38	-0.029	  5.04	  -30.7	   -11.7
B2909	13 42 22.94	+82 45 09.0	 5.92	 0.993	  8.96	   32.7	   -42.5
B2910	13 42 39.38	+78 03 51.6	 5.91	 1.000	 10.24	  -64.2	    45.8
B2911	13 42 43.42	+34 59 20.4	 5.98	 0.857	  6.71	   13.0	    11.0
B2912	13 42 55.06	-41 24 03.4	 5.96	 1.019	  9.25	  -51.7	   -37.8
B2913	13 42 56.12	-56 46 04.7	 6.00	-0.096	  1.07	   -7.4	    -4.8
B2914	13 43 03.88	+03 32 17.1	 5.35	 1.091	 15.01	 -294.2	   -72.9
B2915	13 43 40.10	-42 04 03.0	 5.96	-0.075	  2.05	  -13.5	    -4.3
B2916	13 44 29.82	-16 10 44.6	 5.55	 0.805	  4.18	   12.6	    -5.6
B2917	13 45 36.94	-26 06 57.5	 5.81	 0.023	 11.35	  -71.6	   -10.2
B2918	13 45 41.57	-33 02 36.1	 4.23	 0.390	 51.91	 -461.9	  -146.2
B2919	13 45 56.33	-12 25 35.6	 5.50	 0.898	  8.60	  -19.2	     8.0
B2920	13 46 13.63	+41 05 19.9	 5.88	 0.211	 19.48	 -113.8	   -42.3
B2921	13 46 19.10	+38 30 13.2	 5.92	 0.948	  8.08	  -48.9	   -12.6
B2922	13 46 35.68	+54 25 57.7	 5.68	-0.039	 11.58	  -19.2	    -4.5
B2923	13 46 39.37	-51 25 57.7	 4.64	 0.955	 12.68	   10.3	   -28.0
B2924	13 46 43.33	+25 42 08.6	 5.97	 0.523	 11.97	  -18.3	   -59.5
B2925	13 46 56.36	-36 15 06.9	 5.15	-0.007	  7.61	  -13.3	   -11.5
B2926	13 46 59.87	+38 32 33.9	 5.51	 1.036	 10.74	 -134.2	   -21.7
B2927	13 47 16.04	+17 27 24.4	 4.50	 0.508	 64.12	 -480.3	    54.2
B2928	13 47 25.35	-17 51 35.1	 5.41	 1.623	  5.13	   60.8	   -31.0
B2929	13 47 27.58	-50 14 57.6	 5.92	 0.279	 16.64	   58.9	    12.6
B2930	13 47 32.55	+49 18 47.9	 1.85	-0.099	 32.39	 -121.2	   -15.6
B2931	13 47 38.67	-50 19 14.4	 5.46	 1.351	  7.18	 -141.2	    -6.3
B2932	13 48 38.74	+31 11 24.4	 5.61	 1.032	 10.49	   -4.5	    37.8
B2933	13 49 26.75	-34 27 02.3	 4.19	 1.520	 18.39	  -42.6	   -59.9
B2934	13 49 28.70	+15 47 52.1	 4.05	 1.520	 13.29	  -93.6	    40.8
B2935	13 49 30.30	-41 41 15.6	 3.41	-0.225	  6.87	  -26.0	   -20.4
B2936	13 49 37.01	-42 28 25.3	 3.47	-0.170	  6.19	  -23.9	   -19.2
B2937	13 49 42.82	+21 15 50.6	 4.92	 1.432	  8.86	   21.1	    17.0
B2938	13 49 45.43	+61 29 22.4	 5.97	 0.974	  8.26	   62.7	   -95.7
B2939	13 49 52.34	-18 08 02.7	 4.96	 1.059	 13.48	  -99.3	   -37.7
B2940	13 50 24.67	+05 29 50.0	 6.00	 0.899	  8.09	   10.4	     0.7
B2941	13 51 09.21	+34 39 52.3	 5.89	 1.635	  4.82	   10.0	   -53.8
B2942	13 51 25.94	+64 43 23.8	 4.58	 1.572	  8.33	    1.4	    -4.5
B2943	13 51 47.23	-46 53 55.1	 5.77	-0.153	  2.78	  -15.7	   -14.8
B2944	13 51 47.42	-69 24 04.5	 5.73	 1.704	  4.00	    3.9	    -4.8
B2945	13 51 47.49	+34 26 39.5	 4.76	 1.611	  5.40	  -20.5	   -31.8
B2946	13 51 49.63	-32 59 38.5	 4.32	-0.146	 10.96	  -35.7	   -30.1
B2947	13 52 04.90	-52 48 41.3	 5.26	-0.084	  8.99	  -39.4	   -27.3
B2948	13 53 10.36	+28 38 53.0	 5.91	 0.202	 15.46	 -121.5	    28.5
B2949	13 53 12.55	-31 55 39.3	 4.75	-0.111	  4.87	  -13.5	   -10.7
B2950	13 53 12.95	+17 55 58.3	 5.71	 0.845	  4.77	  -33.5	     5.2
B2951	13 53 32.82	-35 39 51.1	 5.53	 0.444	 19.97	  -82.4	   -22.3
B2952	13 53 43.11	-53 22 23.8	 5.87	 0.009	  2.71	  -16.0	   -17.4
B2953	13 53 51.04	+53 43 43.3	 5.70	-0.032	  7.35	  -28.6	    -6.2
B2955	13 54 41.12	+18 23 54.9	 2.68	 0.580	 88.17	  -61.0	  -358.1
B2956	13 54 42.20	-01 30 11.1	 5.16	 1.093	 12.84	  -85.1	   -21.9
B2957	13 54 49.14	-67 39 07.4	 5.74	 1.490	  2.57	  -16.8	   -14.6
B2958	13 55 12.17	-52 09 38.8	 5.66	-0.072	  9.54	  -29.4	   -21.6
B2959	13 55 32.43	-47 17 17.8	 2.55	-0.176	  8.48	  -57.1	   -44.8
B2960	13 55 38.99	-82 39 58.1	 5.95	 1.411	  3.74	  -25.1	   -23.3
B2961	13 56 19.89	-46 35 33.8	 5.82	 1.140	 11.48	 -138.6	   -90.3
B2962	13 56 27.89	+01 03 02.0	 5.90	 0.217	  9.66	  -28.1	    13.7
B2963	13 56 32.99	-54 42 14.8	 6.00	 0.780	 26.24	  -41.3	  -225.9
B2964	13 56 34.16	+27 29 31.9	 5.02	 1.441	  5.03	   28.2	   -47.8
B2965	13 57 38.94	-63 41 11.8	 4.71	 1.075	 15.61	  -40.5	   -32.8
B2966	13 58 16.28	-42 06 02.5	 3.83	-0.224	  7.01	  -23.7	   -19.8
B2967	13 58 31.18	-24 58 19.8	 5.20	-0.086	  9.61	  -49.9	   -29.3
B2968	13 58 38.93	+21 41 46.8	 5.76	-0.002	  6.79	   -9.5	   -42.1
B2969	13 58 40.77	-44 48 12.7	 3.87	-0.208	  7.81	  -28.0	   -21.7
B2970	13 59 17.46	-50 22 10.6	 5.92	 0.957	  9.72	   28.5	   -16.7
B2971	14 00 00.25	-25 00 36.6	 5.77	 0.480	 17.43	 -194.1	   -91.8
B2972	14 00 52.61	-66 16 07.9	 5.96	 0.352	 13.01	 -116.1	   -24.2
B2973	14 01 20.41	+08 53 41.7	 5.98	 0.089	 11.33	   33.0	    -1.2
B2974	14 01 38.78	+01 32 40.5	 4.23	 0.121	 14.94	   17.4	   -21.2
B2975	14 01 43.49	-45 36 12.1	 4.34	 0.598	  7.28	    3.9	   -20.9
B2976	14 02 22.80	-27 25 47.1	 5.47	 1.331	  7.51	  -32.4	    -4.1
B2977	14 03 26.58	-56 12 48.2	 5.93	 1.207	  6.15	  -66.4	   -21.6
B2978	14 03 49.44	-60 22 22.7	 0.61	-0.231	  6.21	  -34.0	   -25.1
B2979	14 04 23.43	+64 22 32.9	 3.67	-0.049	 10.56	  -56.5	    17.2
B2980	14 05 20.10	-76 47 48.0	 5.69	 1.239	  9.93	  -87.4	   -31.2
B2981	14 06 02.79	-41 10 46.5	 4.36	-0.198	  7.31	  -24.4	   -21.6
B2982	14 06 22.27	-26 40 55.3	 3.25	 1.091	 32.17	   43.0	  -140.8
B2983	14 06 41.32	-36 22 07.3	 2.06	 1.011	 53.52	 -519.3	  -517.9
B2984	14 06 42.91	-09 18 48.7	 5.46	 0.347	 18.22	 -140.6	     4.0
B2985	14 07 55.75	+43 51 16.3	 5.13	 1.493	  7.01	   11.7	   -29.8
B2986	14 08 17.36	+49 27 28.9	 5.26	 1.637	  5.86	  -59.5	    60.3
B2987	14 08 51.01	+77 32 50.8	 4.80	 1.368	  6.52	  -30.4	    33.4
B2988	14 09 35.06	-51 30 16.7	 5.96	-0.053	  5.95	  -32.7	   -11.0
B2989	14 09 54.96	-53 26 19.4	 4.74	 0.938	 17.93	 -144.2	   -90.5
B2990	14 10 23.95	+25 05 30.6	 4.82	 0.541	 27.27	  -23.0	   -60.1
B2991	14 10 50.48	-16 18 07.2	 4.93	 1.684	  6.02	    3.8	   -10.9
B2992	14 12 04.05	+69 25 57.6	 5.18	 1.595	  7.32	  -26.1	   -49.5
B2993	14 12 15.83	+02 24 34.2	 4.99	-0.118	 12.45	  -44.7	   -26.1
B2994	14 12 46.03	-27 15 40.0	 5.07	 1.130	 14.22	  -13.4	   -35.5
B2995	14 12 53.74	-10 16 26.6	 4.18	 1.323	 14.59	    8.0	   140.8
B2996	14 13 16.42	-53 39 56.3	 5.53	 1.438	  1.25	  -12.7	    -9.5
B2997	14 13 28.95	+51 47 24.0	 4.53	 0.233	 21.03	   61.4	   -10.6
B2998	14 13 40.67	-00 50 42.4	 5.89	 0.489	 17.94	  207.4	  -139.1
B2999	14 14 05.33	+12 57 34.5	 5.53	 0.537	 30.06	 -254.0	   -54.6
B3000	14 14 42.76	-41 50 14.8	 5.61	 0.929	  7.26	 -129.1	   -19.3
B3001	14 14 50.86	+10 06 03.6	 5.29	 1.007	 12.79	  -22.5	  -164.3
B3002	14 14 57.16	-57 05 09.9	 5.03	-0.074	  6.71	  -24.0	   -21.0
B3003	14 15 24.11	-18 12 02.4	 5.53	 0.001	 12.49	  -45.5	   -11.4
B3004	14 15 40.35	+19 11 14.2	-0.05	 1.239	 88.85	-1093.5	 -1999.4
B3005	14 16 00.88	-05 59 58.3	 4.07	 0.511	 46.74	  -25.8	  -419.8
B3006	14 16 10.07	+51 22 01.3	 4.75	 0.236	 33.54	 -150.0	    89.4
B3007	14 16 23.18	+46 05 16.5	 4.18	 0.087	 33.58	 -187.4	   159.0
B3008	14 16 38.73	-66 35 16.4	 5.72	-0.095	  1.42	   -7.1	    -5.2
B3009	14 17 28.44	+15 15 48.1	 5.84	 1.678	  3.22	   15.3	     7.7
B3010	14 17 59.82	+35 30 34.1	 4.80	 1.057	 14.63	    4.9	    14.2
B3011	14 18 13.97	-81 00 27.4	 4.89	 0.243	 23.36	  -19.9	   -65.4
B3012	14 18 38.30	-18 42 57.2	 5.86	 0.013	 11.08	  -65.6	   -35.4
B3013	14 19 01.13	-25 48 58.7	 5.87	 0.518	 56.23	 -356.4	   366.8
B3014	14 19 06.60	-13 22 16.2	 4.52	 0.128	 17.47	  -17.1	    29.4
B3015	14 19 16.22	+13 00 15.8	 5.41	 0.385	 38.33	  105.9	   -32.2
B3016	14 19 23.91	-37 00 10.1	 5.93	 0.082	 14.60	  -48.8	   -41.1
B3017	14 19 24.23	-46 03 29.1	 3.55	-0.184	  9.27	  -12.8	    -3.8
B3018	14 19 32.55	-02 15 55.2	 5.14	 1.023	 11.90	 -119.3	   -71.9
B3019	14 19 45.32	+16 18 24.5	 4.84	 1.228	 17.12	 -140.9	    60.3
B3020	14 19 51.70	-61 16 21.9	 5.22	 0.281	 20.69	 -165.0	   -88.3
B3021	14 20 09.71	-43 03 31.9	 5.55	 0.907	  8.49	   -8.9	     7.7
B3022	14 20 19.55	-56 23 11.3	 4.30	 0.082	  2.75	   -9.3	    -7.6
B3023	14 20 33.48	-37 53 07.0	 4.05	-0.030	 13.19	  -64.5	   -11.4
B3024	14 20 42.55	-45 11 12.8	 4.78	 0.310	 21.95	   37.2	   -73.6
B3025	14 22 19.74	-34 47 12.4	 5.57	-0.088	  2.65	  -26.3	    -0.3
B3026	14 22 23.20	-80 06 32.1	 5.06	-0.108	  5.92	  -10.9	   -14.1
B3027	14 22 37.12	-58 27 33.0	 4.76	 0.795	 11.56	  -47.0	    17.0
B3028	14 23 02.26	-39 30 42.4	 4.41	-0.185	  7.79	  -24.3	   -21.8
B3029	14 23 05.91	-27 45 13.4	 4.78	 1.300	 18.67	 -201.6	  -116.6
B3030	14 23 22.74	+08 26 47.9	 4.86	 0.010	 15.17	  -75.3	    -9.6
B3031	14 23 48.64	-53 10 34.4	 5.99	 1.099	  9.36	  -58.1	    -9.5
B3032	14 24 00.88	+08 14 38.4	 5.94	 0.066	  8.49	   -6.2	   -14.3
B3033	14 24 11.39	+05 49 12.4	 5.10	 0.124	 21.56	  -77.9	     6.5
B3034	14 24 48.66	-24 48 22.6	 5.34	 0.962	  8.16	  -53.4	   -18.1
B3035	14 25 06.34	-68 11 43.2	 5.56	 0.435	  0.93	   -8.0	    -3.8
B3036	14 25 12.02	+51 51 06.2	 4.04	 0.497	 68.63	 -236.1	  -399.1
B3037	14 26 08.24	-45 13 17.0	 4.56	-0.147	  3.15	  -13.5	   -14.0
B3038	14 26 10.80	-45 22 45.3	 4.33	 0.434	 10.38	   13.6	    -6.3
B3039	14 26 27.41	+19 13 36.6	 5.40	 0.231	 11.38	  -71.0	    26.7
B3040	14 26 55.74	-83 40 04.3	 4.31	 1.300	 11.70	  -95.8	   -12.9
B3041	14 27 07.11	-65 49 17.8	 5.87	 1.502	  3.54	  -18.5	   -14.4
B3042	14 27 12.30	-46 08 02.6	 5.83	 0.311	 17.16	 -152.5	   -78.1
B3043	14 27 31.52	+75 41 45.4	 4.25	 1.431	  9.46	    8.7	    22.1
B3044	14 28 10.44	-29 29 29.7	 4.97	-0.074	  7.85	  -24.9	   -23.8
B3045	14 28 12.22	-02 13 40.6	 4.81	 0.693	 24.15	 -140.9	    -2.9
B3046	14 28 38.09	+49 50 41.9	 5.58	 0.864	 10.59	 -304.5	   -46.4
B3047	14 28 41.73	-06 54 01.5	 5.42	 1.490	  6.81	  -14.0	   -50.3
B3048	14 29 50.51	+00 49 44.1	 5.96	 0.159	 13.10	   15.7	     7.3
B3049	14 30 08.66	-45 19 16.6	 5.51	-0.087	  6.84	  -37.7	   -27.8
B3050	14 30 20.99	-49 31 08.1	 5.38	 0.056	 14.66	  -50.7	   -37.6
B3051	14 31 10.84	-38 52 11.2	 5.99	 1.060	  9.43	    5.5	    28.2
B3052	14 31 16.39	-67 43 01.4	 5.84	 1.006	 11.88	   36.2	   -58.8
B3053	14 31 49.86	+30 22 16.1	 3.57	 1.298	 21.92	 -100.4	   120.2
B3054	14 32 04.76	+38 18 28.4	 3.04	 0.191	 38.29	 -115.5	   151.9
B3055	14 32 20.27	+26 40 38.4	 6.00	 0.230	 14.03	  -69.9	   -23.8
B3056	14 32 30.93	+55 23 53.0	 5.74	 1.529	  5.33	    5.7	   -14.8
B3057	14 32 32.62	+22 15 35.9	 5.91	 0.391	 19.44	 -126.5	    40.4
B3058	14 32 37.08	-50 27 25.6	 4.44	-0.177	  5.68	  -29.6	   -14.8
B3059	14 33 29.97	-52 40 46.1	 5.86	 1.085	  9.56	   -2.8	   -17.1
B3060	14 33 32.47	-54 59 55.0	 5.86	 0.482	 11.42	  -93.4	    -5.0
B3061	14 34 39.66	+49 22 05.6	 5.74	 1.560	  4.17	  -45.8	    50.4
B3062	14 34 40.69	+29 44 41.3	 4.47	 0.364	 64.66	  188.3	   132.7
B3063	14 35 30.45	-42 09 27.9	 2.33	-0.157	 10.57	  -35.3	   -32.4
B3064	14 35 31.50	-41 31 02.6	 5.88	-0.085	  9.10	  -21.6	   -23.2
B3065	14 36 19.06	-46 14 43.8	 5.55	 1.489	  5.12	  -31.2	    16.5
B3066	14 36 44.15	-40 12 41.5	 5.74	-0.112	  7.78	  -22.7	   -22.1
B3067	14 37 20.17	-46 08 00.3	 5.39	 0.927	  2.44	  -14.2	   -10.7
B3068	14 37 53.25	-49 25 32.7	 4.05	-0.152	 10.51	  -27.8	   -29.1
B3069	14 38 12.67	+43 38 31.4	 5.74	 1.481	  2.85	 -103.0	    31.8
B3070	14 38 14.01	+18 17 54.7	 5.90	 1.099	  8.88	  -29.1	   -64.5
B3071	14 38 15.21	+54 01 24.2	 5.83	 0.007	  7.61	   17.5	   -19.0
B3072	14 38 50.28	+44 24 16.4	 5.39	 0.030	 16.56	  -68.4	   -18.4
B3073	14 39 39.39	-60 50 22.1	 1.35	 0.900	742.12	-3600.3	   952.1
B3074	14 39 40.90	-60 50 06.5	-0.01	 0.710	742.12	-3678.2	   481.8
B3075	14 40 42.36	+13 32 03.7	 5.93	 0.238	 18.83	   53.8	   -14.7
B3076	14 40 43.56	+16 25 05.9	 4.49	-0.002	 10.28	    9.6	     9.5
B3077	14 41 01.41	-36 08 05.4	 5.67	-0.081	  5.54	  -31.6	    -6.2
B3078	14 41 08.92	+13 43 42.0	 3.78	 0.044	 18.07	   52.4	   -12.7
